id,Mecaniques
217372,Open Drafting
217372,Race
217372,Variable Set-up
170042,Contracts
170042,Dice Rolling
170042,Hand Management
170042,Worker Placement
170042,Different Worker Types
42,Area Majority / Influence
42,Connections
42,Hand Management
42,Hidden Victory Points
42,Highest-Lowest Scoring
42,Income
42,Set Collection
42,Square Grid
42,Take That
42,Tile Placement
40834,Deck
40834,Bag
40834,and Pool Building
40834,Delayed Purchase
40834,Hand Management
40834,Open Drafting
40834,Variable Set-up
18602,Action Queue
18602,Ownership
18602,Turn Order: Claim Action
18602,Turn Order: Pass Order
18602,Variable Set-up
18602,Worker Placement
337627,Area-Impulse
337627,Command Cards
337627,Cooperative Game
337627,Events
337627,Grid Movement
337627,Hand Management
337627,Hexagon Grid
337627,Modular Board
337627,Solo / Solitaire Game
337627,Variable Player Powers
73439,Area Majority / Influence
73439,Dice Rolling
73439,End Game Bonuses
73439,Events
73439,Hidden Victory Points
73439,Income
73439,Ownership
73439,Set Collection
73439,Slide / Push
73439,Solo / Solitaire Game
73439,Turn Order: Progressive
73439,Variable Set-up
73439,Worker Placement with Dice Workers
73439,Worker Placement
73439,Different Worker Types
146021,Action Points
146021,Cooperative Game
146021,Dice Rolling
146021,Point to Point Movement
146021,Resource to Move
146021,Role Playing
146021,Solo / Solitaire Game
146021,Stat Check Resolution
146021,Variable Player Powers
203993,Contracts
203993,Dice Rolling
203993,End Game Bonuses
203993,Open Drafting
203993,Turn Order: Claim Action
203993,Variable Set-up
203993,Worker Placement
203993,Worker Placement with Dice Workers
172386,Action Queue
172386,Area Majority / Influence
172386,Deck
172386,Bag
172386,and Pool Building
172386,Hand Management
172386,Investment
172386,Open Drafting
172386,Simultaneous Action Selection
172386,Stock Holding
172386,Turn Order: Claim Action
172386,Variable Player Powers
172386,Victory Points as a Resource
172386,Worker Placement
12,Auction / Bidding
12,Auction: Once Around
12,Closed Economy Auction
12,Constrained Bidding
12,Hidden Victory Points
12,Push Your Luck
12,Set Collection
269385,Campaign / Battle Card Driven
269385,Cooperative Game
269385,Deck
269385,Bag
269385,and Pool Building
269385,Map Addition
269385,Modular Board
269385,Role Playing
269385,Scenario / Mission / Campaign Game
269385,Solo / Solitaire Game
269385,Stat Check Resolution
269385,Variable Player Powers
359871,Area Majority / Influence
359871,Area Movement
359871,Campaign / Battle Card Driven
359871,Dice Rolling
359871,Die Icon Resolution
359871,Hand Management
359871,Resource to Move
359871,Take That
359871,Trick-taking
359871,Turn Order: Claim Action
359871,Variable Player Powers
310100,Campaign / Battle Card Driven
310100,Cooperative Game
310100,Dice Rolling
310100,Hidden Roles
310100,Interrupts
310100,Modular Board
310100,Player Elimination
310100,Semi-Cooperative Game
310100,Traitor Game
310100,Variable Player Powers
12493,Action Points
12493,Area-Impulse
12493,Dice Rolling
12493,Follow
12493,Grid Movement
12493,Hexagon Grid
12493,Increase Value of Unchosen Resources
12493,Modular Board
12493,Player Elimination
12493,Tech Trees / Tech Tracks
12493,Tile Placement
12493,Trading
12493,Variable Phase Order
12493,Variable Player Powers
12493,Voting
163412,Grid Coverage
163412,Income
163412,Open Drafting
163412,Rondel
163412,Square Grid
163412,Tile Placement
163412,Turn Order: Stat-Based
163412,Turn Order: Time Track
163412,Victory Points as a Resource
102680,Area Movement
102680,Hand Management
102680,Mancala
102680,Open Drafting
102680,Set Collection
36218,Deck
36218,Bag
36218,and Pool Building
36218,Delayed Purchase
36218,Hand Management
36218,Open Drafting
36218,Take That
36218,Variable Set-up
4098,Auction / Bidding
4098,Catch the Leader
4098,Connections
4098,Dice Rolling
4098,Hexagon Grid
4098,Loans
4098,Network and Route Building
4098,Pick-up and Deliver
4098,Player Elimination
4098,Scenario / Mission / Campaign Game
4098,Selection Order Bid
4098,Solo / Solitaire Game
4098,Tile Placement
4098,Turn Order: Auction
4098,Victory Points as a Resource
144733,End Game Bonuses
144733,Tech Trees / Tech Tracks
144733,Turn Order: Claim Action
144733,Worker Placement
218417,Cooperative Game
218417,Deck
218417,Bag
218417,and Pool Building
218417,Hand Management
218417,Open Drafting
218417,Variable Phase Order
218417,Variable Player Powers
180263,Area Movement
180263,Cooperative Game
180263,Hand Management
180263,Map Addition
180263,Modular Board
180263,Narrative Choice / Paragraph
180263,Scenario / Mission / Campaign Game
180263,Solo / Solitaire Game
180263,Storytelling
180263,Variable Player Powers
43015,Action Points
43015,Area Majority / Influence
43015,End Game Bonuses
43015,Network and Route Building
43015,Ownership
43015,Take That
43015,Tech Trees / Tech Tracks
205896,Action Drafting
205896,Alliances
205896,Area Majority / Influence
205896,Area Movement
205896,Auction: Sealed Bid
205896,Betting and Bluffing
205896,Closed Drafting
205896,End Game Bonuses
205896,Follow
205896,Force Commitment
205896,Negotiation
205896,Set Collection
205896,Simultaneous Action Selection
205896,Take That
205896,Variable Phase Order
205896,Variable Player Powers
205896,Variable Set-up
227935,Area Majority / Influence
227935,Deck
227935,Bag
227935,and Pool Building
227935,Dice Rolling
227935,Open Drafting
227935,Push Your Luck
227935,Rondel
227935,Variable Player Powers
175640,Area Majority / Influence
175640,Variable Phase Order
175640,Worker Placement
418059,End Game Bonuses
418059,Income
418059,Multi-Use Cards
418059,Resource to Move
418059,Solo / Solitaire Game
418059,Turn Order: Progressive
418059,Variable Set-up
196340,Contracts
196340,End Game Bonuses
196340,Grid Movement
196340,Modular Board
196340,Network and Route Building
196340,Set Collection
196340,Variable Set-up
196340,Worker Placement
196340,Different Worker Types
233371,Deck
233371,Bag
233371,and Pool Building
233371,Delayed Purchase
233371,Modular Board
233371,Open Drafting
233371,Player Elimination
233371,Point to Point Movement
233371,Push Your Luck
198928,Action Points
198928,Cooperative Game
198928,Hand Management
198928,Network and Route Building
198928,Point to Point Movement
198928,Set Collection
198928,Solo / Solitaire Game
198928,Trading
198928,Variable Player Powers
175155,Area Majority / Influence
175155,Area Movement
175155,Card Play Conflict Resolution
175155,Deck
175155,Bag
175155,and Pool Building
175155,Dice Rolling
175155,Hand Management
175155,Modular Board
175155,Order Counters
175155,Variable Player Powers
178900,Communication Limits
178900,Memory
178900,Push Your Luck
178900,Team-Based Game
410201,End Game Bonuses
410201,Hand Management
410201,Once-Per-Game Abilities
410201,Open Drafting
410201,Solo / Solitaire Game
410201,Track Movement
410201,Turn Order: Progressive
254640,Communication Limits
254640,Cooperative Game
254640,Paper-and-Pencil
172287,Dice Rolling
172287,Set Collection
172287,Variable Player Powers
172287,Worker Placement
266524,Contracts
266524,End Game Bonuses
266524,Events
266524,Modular Board
266524,Solo / Solitaire Game
266524,Track Movement
266524,Turn Order: Claim Action
266524,Variable Set-up
266524,Worker Placement
132531,Action Retrieval
132531,Contracts
132531,Deck
132531,Bag
132531,and Pool Building
132531,Dice Rolling
132531,Follow
132531,Simultaneous Action Selection
132531,Variable Phase Order
132531,Variable Player Powers
132531,Worker Placement with Dice Workers
220877,Connections
220877,Dice Rolling
220877,Race
220877,Tile Placement
220877,Track Movement
220877,Worker Placement
220877,Worker Placement with Dice Workers
30549,Action Points
30549,Cooperative Game
30549,Hand Management
30549,Point to Point Movement
30549,Set Collection
30549,Tags
30549,Variable Player Powers
118048,End Game Bonuses
118048,Modular Board
118048,Open Drafting
118048,Set Collection
118048,Square Grid
118048,Turn Order: Progressive
118048,Worker Placement
325494,Cooperative Game
325494,Dice Rolling
325494,Narrative Choice / Paragraph
325494,Open Drafting
325494,Scenario / Mission / Campaign Game
325494,Solo / Solitaire Game
325494,Storytelling
325494,Variable Player Powers
304783,Hand Management
304783,Paper-and-Pencil
304783,Solo / Solitaire Game
304783,Tech Trees / Tech Tracks
263918,Bingo
263918,End Game Bonuses
263918,Grid Coverage
263918,Paper-and-Pencil
263918,Simultaneous Action Selection
263918,Solo / Solitaire Game
263918,Square Grid
263918,Variable Set-up
262712,Hand Management
262712,Income
262712,Open Drafting
262712,Race
262712,Score-and-Reset Game
262712,Take That
262712,Turn Order: Pass Order
262712,Variable Player Powers
281259,Closed Drafting
281259,Grid Coverage
281259,Hidden Victory Points
281259,Income
281259,Open Drafting
281259,Pattern Building
281259,Set Collection
281259,Solo / Solitaire Game
281259,Square Grid
281259,Tile Placement
281259,Turn Order: Stat-Based
189932,Area Majority / Influence
189932,Connections
189932,Deck
189932,Bag
189932,and Pool Building
189932,Delayed Purchase
189932,Take That
189932,Variable Set-up
189932,Zone of Control
147020,Deck
147020,Bag
147020,and Pool Building
147020,Delayed Purchase
147020,Hand Management
147020,Income
147020,Open Drafting
147020,Tags
147020,Take That
147020,Variable Set-up
463,Betting and Bluffing
463,Closed Drafting
463,Deck Construction
463,Hand Management
463,Income
463,Interrupts
463,Player Elimination
463,Tags
463,Take That
274364,Action / Event
274364,Campaign / Battle Card Driven
274364,Connections
274364,Hand Management
274364,Once-Per-Game Abilities
274364,Take That
274364,Tug of War
161970,Action Drafting
161970,Action Queue
161970,Constrained Bidding
161970,Deduction
161970,End Game Bonuses
161970,Events
161970,Hand Management
161970,Open Drafting
161970,Turn Order: Progressive
161970,Worker Placement
271324,Closed Drafting
271324,End Game Bonuses
271324,Hand Management
271324,Income
271324,Set Collection
271324,Simultaneous Action Selection
271324,Solo / Solitaire Game
271324,Variable Player Powers
396790,Action Retrieval
396790,Contracts
396790,End Game Bonuses
396790,Hand Management
396790,Income
396790,Market
396790,Network and Route Building
396790,Solo / Solitaire Game
396790,Tech Trees / Tech Tracks
396790,Variable Player Powers
14996,Connections
14996,Contracts
14996,End Game Bonuses
14996,Hand Management
14996,Network and Route Building
14996,Open Drafting
14996,Push Your Luck
14996,Set Collection
268864,Deck
268864,Bag
268864,and Pool Building
268864,Dice Rolling
268864,Hand Management
268864,Modular Board
268864,Open Drafting
268864,Simulation
235802,Cooperative Game
235802,Deck
235802,Bag
235802,and Pool Building
235802,Dice Rolling
235802,Die Icon Resolution
235802,Minimap Resolution
235802,Role Playing
235802,Solo / Solitaire Game
235802,Stat Check Resolution
235802,Tech Trees / Tech Tracks
235802,Turn Order: Role Order
235802,Variable Player Powers
77423,Cooperative Game
77423,Deck Construction
77423,Events
77423,Hand Management
77423,Player Elimination
77423,Scenario / Mission / Campaign Game
77423,Solo / Solitaire Game
77423,Variable Set-up
34635,Contracts
34635,Dice Rolling
34635,End Game Bonuses
34635,Set Collection
34635,Turn Order: Progressive
34635,Worker Placement
308765,Area Majority / Influence
308765,Enclosure
308765,End Game Bonuses
308765,Hexagon Grid
308765,Income
308765,Three Dimensional Movement
308765,Tile Placement
308765,Track Movement
308765,Variable Set-up
127023,Action Points
127023,Area Majority / Influence
127023,Area Movement
127023,Card Play Conflict Resolution
127023,Hand Management
127023,Open Drafting
127023,Tech Trees / Tech Tracks
2511,Cooperative Game
2511,Deduction
2511,Narrative Choice / Paragraph
2511,Solo / Solitaire Game
2511,Storytelling
233398,Area Majority / Influence
233398,Open Drafting
233398,Point to Point Movement
233398,Set Collection
233398,Tech Trees / Tech Tracks
328871,End Game Bonuses
328871,Follow
328871,Hand Management
328871,Income
328871,Set Collection
328871,Simultaneous Action Selection
328871,Solo / Solitaire Game
328871,Tags
328871,Tech Trees / Tech Tracks
328871,Variable Phase Order
328871,Variable Player Powers
328871,Variable Set-up
209418,Deck
209418,Bag
209418,and Pool Building
209418,Delayed Purchase
209418,Hand Management
209418,Open Drafting
209418,Take That
209418,Variable Set-up
249259,Area Majority / Influence
249259,Deck
249259,Bag
249259,and Pool Building
249259,Delayed Purchase
249259,Grid Movement
249259,Hand Management
249259,Hexagon Grid
249259,Team-Based Game
249259,Turn Order: Claim Action
249259,Variable Player Powers
148949,Contracts
148949,Dice Rolling
148949,Grid Movement
148949,Modular Board
