id,Categories
55670,Nautical
40765,Ancient
40765,City Building
40765,Civilization
40765,Economic
40765,Exploration
40765,Territory Building
154809,Economic
154809,Industry / Manufacturing
161614,Economic
62222,Napoleonic
62222,Wargame
355093,Fantasy
355093,Industry / Manufacturing
27162,City Building
27162,Dice
27162,Fantasy
27162,Medieval
328565,Card Game
150,Action / Dexterity
150,Children's Game
150,Party Game
150,Racing
150,Sports
124708,Adventure
124708,Animals
124708,Exploration
124708,Fantasy
124708,Fighting
124708,Miniatures
215341,Card Game
215341,Fantasy
316412,Card Game
316412,Science Fiction
156858,Spies / Secret Agents
156858,World War II
264241,Abstract Strategy
264241,Card Game
356033,Fantasy
356033,Pirates
18833,Adventure
18833,Bluffing
18833,Deduction
18833,Fantasy
18833,Movies / TV / Radio theme
18833,Novel-based
290484,Game System
290484,Science Fiction
290484,Space Exploration
36932,Adventure
36932,Exploration
36932,Fantasy
36932,Fighting
36932,Horror
36932,Miniatures
121,Bluffing
121,Fighting
121,Negotiation
121,Novel-based
121,Political
121,Science Fiction
192153,Horror
192153,Novel-based
63628,Aviation / Flight
63628,Economic
63628,Industry / Manufacturing
63628,World War II
11170,Adventure
11170,Fantasy
11170,Fighting
11170,Miniatures
11170,Science Fiction
286751,Fighting
286751,Horror
286751,Miniatures
286751,Science Fiction
286751,Zombies
334590,Animals
334590,Card Game
334590,Fantasy
334590,Print & Play
243,Wargame
243,World War II
338834,Deduction
338834,Murder / Mystery
354934,Ancient
354934,City Building
325635,Card Game
325635,Fantasy
325635,Fighting
325635,Mythology
325635,Novel-based
175095,Fantasy
175095,Horror
175095,Wargame
175095,Zombies
335764,Card Game
335764,Fantasy
335764,Fighting
335764,Horror
335764,Mythology
335764,Novel-based
96913,Medieval
66362,City Building
66362,Economic
66362,Farming
271601,Card Game
271601,Deduction
271601,Fantasy
271601,Miniatures
271601,Nautical
271601,Party Game
271601,Pirates
169427,Adventure
169427,Exploration
169427,Fantasy
169427,Fighting
169427,Miniatures
79828,Age of Reason
79828,American Indian Wars
79828,Card Game
79828,Territory Building
79828,Wargame
353288,Adventure
256730,Economic
256730,Industry / Manufacturing
315610,Adventure
315610,Exploration
315610,Fantasy
315610,Fighting
315610,Miniatures
12942,Card Game
158899,American West
158899,Fighting
158899,Trains
176396,City Building
176396,Environmental
205398,Bluffing
205398,Card Game
205398,City Building
205398,Medieval
220,Card Game
11,Card Game
11,Farming
11,Negotiation
256952,Children's Game
256952,Fighting
256952,Horror
256952,Zombies
270844,Ancient
270844,Card Game
270844,City Building
270844,Civilization
270844,Exploration
270844,Nautical
269144,City Building
269144,Civilization
239942,Bluffing
239942,Fantasy
239942,Miniatures
239942,Renaissance
290359,Wargame
290359,World War II
329500,Medical
216600,Card Game
216600,Dice
216600,Industry / Manufacturing
274960,Card Game
144189,Civil War
144189,Modern Warfare
144189,Political
144189,Vietnam War
144189,Wargame
233312,Adventure
233312,Animals
233312,Fantasy
233312,Miniatures
194607,Card Game
194607,Fantasy
478,Bluffing
478,Card Game
478,City Building
478,Deduction
478,Fantasy
478,Medieval
365258,Ancient
365258,Territory Building
5404,Ancient
5404,Economic
15062,Adventure
15062,Bluffing
15062,Deduction
15062,Fantasy
15062,Medieval
15062,Mythology
20437,City Building
20437,Dice
20437,Economic
20437,Negotiation
290236,Abstract Strategy
290236,Card Game
290236,Puzzle
43570,Adventure
43570,Card Game
43570,Fighting
43570,Novel-based
43570,Pirates
43570,Print & Play
137408,Nautical
137408,Renaissance
98778,Card Game
98778,Deduction
98778,Memory
25417,Fantasy
25417,Medieval
25417,Miniatures
25417,Wargame
180974,Fantasy
180974,Puzzle
226522,Deduction
226522,Murder / Mystery
226522,Puzzle
226522,Real-time
503,Abstract Strategy
503,Animals
503,Arabian
193042,Action / Dexterity
193042,Party Game
319910,Adventure
319910,Bluffing
319910,Card Game
319910,Deduction
319910,Fantasy
150658,Dice
150658,Environmental
150658,Medical
240196,Adventure
240196,Exploration
240196,Horror
240196,Miniatures
136063,Adventure
136063,Fantasy
136063,Science Fiction
157969,Bluffing
157969,Card Game
157969,Humor
157969,Medieval
157969,Negotiation
157969,Novel-based
157969,Party Game
552,Transportation
368173,Card Game
368173,Travel
162082,Civilization
162082,Mythology
83330,Adventure
83330,Exploration
83330,Fantasy
83330,Fighting
83330,Horror
83330,Miniatures
83330,Murder / Mystery
83330,Puzzle
283393,Card Game
283393,Fantasy
283393,Nautical
712,Fantasy
712,Fighting
712,Miniatures
712,Sports
17226,Adventure
17226,Exploration
17226,Fantasy
17226,Fighting
17226,Miniatures
197376,City Building
197376,Economic
197376,Medieval
385610,City Building
385610,Economic
385610,Medieval
232414,Animals
232414,Card Game
232414,Educational
232414,Environmental
232414,Prehistoric
105134,Science Fiction
105134,Wargame
13,Economic
13,Negotiation
191862,Ancient
191862,Transportation
21790,Post-Napoleonic
21790,Transportation
177639,Animals
177639,Fighting
177639,Science Fiction
245654,Dice
245654,Trains
266830,Economic
146791,Adventure
146791,American West
146791,Exploration
146791,Fantasy
146791,Fighting
146791,Horror
146791,Miniatures
144797,Fantasy
144797,Political
359438,Economic
359438,Science Fiction
6249,City Building
6249,Medieval
242705,Adventure
242705,Ancient
242705,Civilization
242705,Dice
242705,Exploration
242705,Fantasy
242705,Fighting
242705,Medieval
242705,Miniatures
242705,Mythology
242705,Nautical
242705,Science Fiction
242705,Travel
62227,Arabian
62227,Modern Warfare
62227,Political
62227,Wargame
381297,Card Game
381297,Fantasy
381297,Fighting
381297,Mythology
381297,Novel-based
252328,Aviation / Flight
252328,Bluffing
252328,Collectible Components
252328,Miniatures
252328,Movies / TV / Radio theme
252328,Science Fiction
252328,Wargame
156009,Card Game
156009,Economic
156009,Nautical
156009,Pirates
367498,Age of Reason
367498,Environmental
367498,Fantasy
367498,Fighting
367498,Mythology
367498,Renaissance
367498,Territory Building
142379,Adventure
293296,Card Game
293296,Comic Book / Strip
293296,Economic
9674,Abstract Strategy
15985,Collectible Components
15985,Expansion for Base-game
15985,Fantasy
15985,Fighting
15985,Miniatures
15985,Sports
280794,Adventure
280794,Exploration
280794,Fantasy
280794,Miniatures
128996,Age of Reason
128996,American Revolutionary War
128996,Wargame
17405,Economic
17405,Trains
245961,Dice
245961,Nautical
340466,Bluffing
340466,Deduction
340466,Fantasy
340466,Horror
340466,Novel-based
119506,American Civil War
119506,Economic
119506,Educational
119506,Political
97786,Fantasy
97786,Fighting
97786,Territory Building
353545,City Building
353545,Trains
31999,Abstract Strategy
307002,Card Game
307002,Fantasy
307002,Fighting
284435,Abstract Strategy
284435,Puzzle
117959,Dice
262215,Economic
262215,Exploration
318009,Animals
318009,Dice
318009,Science Fiction
196326,Card Game
196326,Deduction
181530,Adventure
181530,Exploration
181530,Fantasy
181530,Fighting
348450,Music
153938,Animals
153938,Arabian
153938,Dice
153938,Racing
171668,Card Game
171668,World War I
31730,Economic
31730,Post-Napoleonic
31730,Trains
31730,Transportation
18,Maze
18,Miniatures
18,Racing
18,Science Fiction
91312,Bluffing
91312,Card Game
91312,City Building
91312,Deduction
91312,Fantasy
91312,Novel-based
125618,Card Game
125618,Pirates
133473,Card Game
206941,Card Game
206941,Trains
90419,Aviation / Flight
90419,Economic
170561,Card Game
170561,Dice
170561,Fantasy
28023,Nautical
28023,Pirates
28023,Racing
65781,City Building
65781,Economic
379629,Card Game
336794,Action / Dexterity
336794,Adventure
336794,Aviation / Flight
336794,Dice
336794,Humor
336794,Real-time
336794,Science Fiction
336794,Space Exploration
336794,Transportation
221965,Animals
221965,Card Game
221965,Fantasy
183251,Exploration
183251,Puzzle
127398,Adventure
127398,Fantasy
127398,Fighting
127398,Puzzle
97842,Card Game
97842,Economic
97842,Humor
248490,Ancient
248490,Civilization
248490,Dice
248490,Fantasy
248490,Mythology
248490,Prehistoric
248490,Science Fiction
163968,Ancient
163968,Card Game
163968,Mythology
105551,Civilization
105551,Economic
105551,Exploration
105551,Nautical
105551,Negotiation
105551,Renaissance
133848,Science Fiction
27173,Economic
27173,Medieval
27173,Nautical
27173,Territory Building
84419,Bluffing
84419,Civilization
84419,Exploration
84419,Science Fiction
84419,Space Exploration
84419,Wargame
95527,Dice
95527,Economic
95527,Farming
95527,Nautical
475,Bluffing
475,Political
147949,Bluffing
147949,Card Game
147949,Deduction
147949,Horror
147949,Party Game
22827,Civilization
22827,Miniatures
22827,Science Fiction
22827,Space Exploration
22827,Territory Building
22827,Video Game Theme
22827,Wargame
265402,Fantasy
265402,Territory Building
102652,Card Game
102652,Comic Book / Strip
102652,Fighting
36553,Humor
36553,Movies / TV / Radio theme
36553,Party Game
34119,Adventure
34119,Arabian
34119,Exploration
34119,Fantasy
34119,Travel
2346,Abstract Strategy
296237,Science Fiction
264055,Animals
264055,Prehistoric
264055,Science Fiction
4390,Prehistoric
4390,Territory Building
352515,Animals
352515,Card Game
151022,Card Game
151022,Science Fiction
151022,Sports
172308,Fantasy
218074,Murder / Mystery
367041,Arabian
367041,Medieval
170624,Medieval
15363,Exploration
15363,Fighting
15363,Science Fiction
15363,Wargame
128780,Card Game
128780,Civil War
128780,Economic
128780,Political
128780,Post-Napoleonic
232043,City Building
232043,Fantasy
232043,Medieval
232043,Territory Building
133038,Adventure
133038,Card Game
133038,Fantasy
133038,Fighting
27746,Ancient
27746,Negotiation
193949,Civilization
193949,Exploration
193949,Miniatures
193949,Movies / TV / Radio theme
193949,Negotiation
193949,Science Fiction
193949,Space Exploration
193949,Territory Building
193949,Wargame
42052,Economic
42052,Farming
42052,Industry / Manufacturing
346965,Abstract Strategy
346965,Puzzle
346965,Renaissance
216734,Card Game
216734,Dice
216734,Fantasy
216734,Fighting
875,City Building
875,Civilization
875,Economic
875,Industry / Manufacturing
875,Transportation
266121,Card Game
266121,Exploration
266121,Puzzle
266121,Real-time
432,Card Game
432,Number
58421,Ancient
58421,Farming
304051,Animals
284777,Animals
284777,Card Game
284777,Fantasy
284777,Fighting
284777,Movies / TV / Radio theme
383607,City Building
42215,Adventure
42215,Deduction
42215,Exploration
328866,Fantasy
328866,Horror
159508,Nautical
159508,Science Fiction
256999,Fighting
256999,Miniatures
256999,Real-time
256999,Science Fiction
130960,Economic
130960,Negotiation
130960,Political
130960,Territory Building
130960,Wargame
130960,World War II
295564,Card Game
295564,Fantasy
295564,Fighting
295564,Game System
123123,Card Game
123123,Fantasy
123123,Fighting
237179,Environmental
237179,Science Fiction
131357,Bluffing
131357,Card Game
131357,Deduction
131357,Party Game
131357,Political
307305,Fighting
307305,Puzzle
307305,Real-time
307305,Science Fiction
318243,Card Game
318243,Music
318243,Party Game
318243,Print & Play
318243,Trivia
269511,Exploration
269511,Nautical
141572,Card Game
141572,Print & Play
141572,Word Game
400602,Civilization
400602,Dice
400602,Economic
400602,Exploration
400602,Science Fiction
192836,Civilization
111799,Economic
111799,Modern Warfare
111799,Political
111799,Wargame
699,Adventure
699,Exploration
699,Fantasy
699,Fighting
699,Miniatures
244115,Card Game
244115,Fantasy
244115,Fighting
244115,Science Fiction
362944,Card Game
362944,Fantasy
362944,Novel-based
9625,Age of Reason
9625,Civilization
9625,Fighting
9625,Political
9625,Territory Building
270673,Adventure
270673,Exploration
46,Renaissance
5782,Animals
5782,Card Game
39351,Economic
39351,Industry / Manufacturing
190082,Bluffing
190082,Deduction
190082,Memory
190082,Murder / Mystery
190082,Post-Napoleonic
140603,Bluffing
140603,Exploration
140603,Nautical
140603,Pirates
140603,Renaissance
30869,Ancient
30869,Exploration
30869,Travel
347703,Adventure
347703,Animals
347703,Humor
347703,Space Exploration
135219,Adventure
135219,Fantasy
135219,Fighting
135219,Miniatures
135219,Novel-based
135219,Wargame
39938,American West
39938,City Building
39938,Economic
291845,Dice
291845,Farming
224710,Adventure
224710,Fantasy
224710,Fighting
224710,Horror
224710,Medieval
224710,Miniatures
224710,Zombies
113924,Fighting
113924,Horror
113924,Miniatures
113924,Zombies
155703,Animals
155703,Card Game
155703,Educational
155703,Environmental
155703,Prehistoric
155703,Print & Play
6472,Bluffing
6472,Fantasy
6472,Negotiation
6472,Novel-based
6472,Political
6472,Wargame
42776,Fighting
42776,Miniatures
42776,Science Fiction
42776,Video Game Theme
298383,Fantasy
298383,Novel-based
298383,Renaissance
334986,Environmental
160010,Adventure
160010,Fantasy
160010,Fighting
160010,Miniatures
160010,Novel-based
329551,Ancient
329551,Civilization
329551,Economic
329551,Territory Building
